cik,company_name,form_type,date_filed,file_path,year,quarter
0001632814,COMM 2015-DC1 Mortgage Trust,10-K,2023-03-10,edgar/data/1632814/0001888524-23-002989.txt,2023,QTR1
0001633023,Navient Student Loan Trust 2015-1,10-K,2023-03-31,edgar/data/1633023/0001140361-23-015240.txt,2023,QTR1
0001633533,Wells Fargo Commercial Mortgage Trust 2015-C27,10-K,2023-03-16,edgar/data/1633533/0001888524-23-003371.txt,2023,QTR1
0001634172,CSAIL 2015-C1 Commercial Mortgage Trust,10-K,2023-03-15,edgar/data/1634172/0001888524-23-003309.txt,2023,QTR1
0001634452,AB Private Credit Investors Corp,10-K,2023-03-31,edgar/data/1634452/0001193125-23-087339.txt,2023,QTR1
0001634976,COMM 2015-CCRE22 Mortgage Trust,10-K,2023-03-17,edgar/data/1634976/0001020242-23-000046.txt,2023,QTR1
0001635077,"Aclarion, Inc.",10-K,2023-02-27,edgar/data/1635077/0001683168-23-001165.txt,2023,QTR1
0001635569,Wells Fargo Commercial Mortgage Trust 2015-LC20,10-K,2023-03-10,edgar/data/1635569/0001888524-23-002991.txt,2023,QTR1
0001635650,Green Plains Partners LP,10-K/A,2023-03-22,edgar/data/1635650/0001635650-23-000015.txt,2023,QTR1
0001635984,"National Western Life Group, Inc.",10-K/A,2023-03-27,edgar/data/1635984/0001635984-23-000007.txt,2023,QTR1
0001636459,Navient Student Loan Trust 2015-2,10-K,2023-03-31,edgar/data/1636459/0001140361-23-015241.txt,2023,QTR1
0001636513,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C22,10-K,2023-03-24,edgar/data/1636513/0001888524-23-003901.txt,2023,QTR1
0001636708,Citigroup Commercial Mortgage Trust 2015-GC29,10-K,2023-03-31,edgar/data/1636708/0000950170-23-011289.txt,2023,QTR1
0001637008,JPMBB Commercial Mortgage Securities Trust 2015-C28,10-K,2023-03-22,edgar/data/1637008/0001888524-23-003657.txt,2023,QTR1
0001637207,"Planet Fitness, Inc.",10-K/A,2023-03-02,edgar/data/1637207/0001637207-23-000009.txt,2023,QTR1
0001637969,"Entergy New Orleans Storm Recovery Funding I, L.L.C.",10-K,2023-03-24,edgar/data/1637969/0000065984-23-000022.txt,2023,QTR1
0001638227,Wells Fargo Commercial Mortgage Trust 2015-NXS1,10-K,2023-03-13,edgar/data/1638227/0001888524-23-003022.txt,2023,QTR1
0001638933,Wells Fargo Commercial Mortgage Trust 2015-C28,10-K,2023-03-13,edgar/data/1638933/0001888524-23-003107.txt,2023,QTR1
0001639353,CSAIL 2015-C2 Commercial Mortgage Trust,10-K,2023-03-16,edgar/data/1639353/0001888524-23-003383.txt,2023,QTR1
0001639694,GS Mortgage Securities Trust 2015-GC30,10-K,2023-03-27,edgar/data/1639694/0001853620-23-000103.txt,2023,QTR1
0001640052,COMM 2015-CCRE23 Mortgage Trust,10-K,2023-03-16,edgar/data/1640052/0001888524-23-003391.txt,2023,QTR1
0001640584,JPMBB Commercial Mortgage Securities Trust 2015-C29,10-K,2023-03-13,edgar/data/1640584/0001888524-23-003049.txt,2023,QTR1
0001640775,Morgan Stanley Capital I Trust 2015-MS1,10-K,2023-03-28,edgar/data/1640775/0001888524-23-004010.txt,2023,QTR1
0001641623,Navient Student Loan Trust 2015-3,10-K,2023-03-31,edgar/data/1641623/0001140361-23-015242.txt,2023,QTR1
0001642122,"Associated Capital Group, Inc.",10-K,2023-03-16,edgar/data/1642122/0001437749-23-006786.txt,2023,QTR1
0001642365,Alpine Auto Brokers Inc.,10-K,2023-02-13,edgar/data/1642365/0001829126-23-001461.txt,2023,QTR1
0001642727,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C23,10-K,2023-03-27,edgar/data/1642727/0001888524-23-003970.txt,2023,QTR1
0001643293,COMM 2015-LC21 Mortgage Trust,10-K,2023-03-17,edgar/data/1643293/0001020242-23-000052.txt,2023,QTR1
0001643550,Wells Fargo Commercial Mortgage Trust 2015-C29,10-K,2023-03-13,edgar/data/1643550/0001888524-23-003041.txt,2023,QTR1
0001643661,Citigroup Commercial Mortgage Trust 2015-GC31,10-K,2023-03-31,edgar/data/1643661/0000950170-23-011286.txt,2023,QTR1
0001643873,Wells Fargo Commercial Mortgage Trust 2015-NXS2,10-K,2023-03-16,edgar/data/1643873/0001888524-23-003393.txt,2023,QTR1
0001644697,GS Mortgage Securities Trust 2015-GC32,10-K,2023-03-15,edgar/data/1644697/0001888524-23-003240.txt,2023,QTR1
0001644943,JPMBB Commercial Mortgage Securities Trust 2015-C30,10-K,2023-03-13,edgar/data/1644943/0001888524-23-003068.txt,2023,QTR1
0001645384,COMM 2015-PC1 Mortgage Trust,10-K,2023-03-10,edgar/data/1645384/0001888524-23-003002.txt,2023,QTR1
0001645731,Discover Funding LLC,10-K,2023-03-24,edgar/data/1645731/0001193125-23-079192.txt,2023,QTR1
0001645873,MODIV INC.,10-K/A,2023-03-16,edgar/data/1645873/0001645873-23-000054.txt,2023,QTR1
0001646736,COMM 2015-CCRE24 Mortgage Trust,10-K,2023-03-15,edgar/data/1646736/0001888524-23-003325.txt,2023,QTR1
0001646924,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C24,10-K,2023-03-27,edgar/data/1646924/0001888524-23-003960.txt,2023,QTR1
0001647587,Wells Fargo Commercial Mortgage Trust 2015-C30,10-K,2023-03-13,edgar/data/1647587/0001888524-23-003044.txt,2023,QTR1
0001647980,CSAIL 2015-C3 Commercial Mortgage Trust,10-K,2023-03-15,edgar/data/1647980/0001888524-23-003268.txt,2023,QTR1
0001648195,COMM 2015-CCRE25 Mortgage Trust,10-K,2023-03-22,edgar/data/1648195/0001020242-23-000068.txt,2023,QTR1
0001648439,Citigroup Commercial Mortgage Trust 2015-P1,10-K,2023-03-31,edgar/data/1648439/0000950170-23-011263.txt,2023,QTR1
0001648858,Wells Fargo Commercial Mortgage Trust 2015-SG1,10-K,2023-03-13,edgar/data/1648858/0001888524-23-003120.txt,2023,QTR1
0001649184,JPMBB Commercial Mortgage Securities Trust 2015-C31,10-K,2023-03-09,edgar/data/1649184/0001888524-23-002931.txt,2023,QTR1
0001649989,"Outlook Therapeutics, Inc.",10-K/A,2023-01-24,edgar/data/1649989/0001558370-23-000467.txt,2023,QTR1
0001651164,Wells Fargo Commercial Mortgage Trust 2015-LC22,10-K,2023-03-14,edgar/data/1651164/0001888524-23-003148.txt,2023,QTR1
0001651588,Citigroup Commercial Mortgage Trust 2015-GC33,10-K,2023-03-31,edgar/data/1651588/0000950170-23-011314.txt,2023,QTR1
0001651790,COMM 2015-CCRE26 Mortgage Trust,10-K,2023-03-14,edgar/data/1651790/0001888524-23-003156.txt,2023,QTR1
0001652031,Bank of America Merrill Lynch Commercial Mortgage Trust 2015-UBS7,10-K,2023-03-22,edgar/data/1652031/0001853620-23-000070.txt,2023,QTR1
0001652672,GS Mortgage Securities Trust 2015-GC34,10-K,2023-03-27,edgar/data/1652672/0001853620-23-000102.txt,2023,QTR1
0001652884,Wells Fargo Commercial Mortgage Trust 2015-NXS3,10-K,2023-03-10,edgar/data/1652884/0001888524-23-003016.txt,2023,QTR1
0001652982,JPMBB Commercial Mortgage Securities Trust 2015-C32,10-K,2023-03-09,edgar/data/1652982/0001888524-23-002945.txt,2023,QTR1
0001653323,COMM 2015-CCRE27 Mortgage Trust,10-K,2023-03-15,edgar/data/1653323/0001888524-23-003258.txt,2023,QTR1
0001653542,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C25,10-K,2023-03-22,edgar/data/1653542/0001853620-23-000068.txt,2023,QTR1
0001654330,COMM 2015-LC23 Mortgage Trust,10-K,2023-03-14,edgar/data/1654330/0001888524-23-003136.txt,2023,QTR1
0001654734,Wells Fargo Commercial Mortgage Trust 2015-C31,10-K,2023-03-17,edgar/data/1654734/0001888524-23-003506.txt,2023,QTR1
0001655153,CSAIL 2015-C4 Commercial Mortgage Trust,10-K,2023-03-15,edgar/data/1655153/0001888524-23-003278.txt,2023,QTR1
0001655591,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C26,10-K,2023-03-27,edgar/data/1655591/0001888524-23-003979.txt,2023,QTR1
0001656047,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C27,10-K,2023-03-27,edgar/data/1656047/0001888524-23-003966.txt,2023,QTR1
0001656088,JPMBB Commercial Mortgage Securities Trust 2015-C33,10-K,2023-03-23,edgar/data/1656088/0001888524-23-003669.txt,2023,QTR1
0001656681,Wells Fargo Commercial Mortgage Trust 2015-NXS4,10-K,2023-03-13,edgar/data/1656681/0001888524-23-003026.txt,2023,QTR1
0001656839,GS Mortgage Securities Trust 2015-GS1,10-K,2023-03-20,edgar/data/1656839/0001888524-23-003583.txt,2023,QTR1
0001657325,Citigroup Commercial Mortgage Trust 2015-GC35,10-K,2023-03-31,edgar/data/1657325/0000950170-23-011299.txt,2023,QTR1
0001657889,Morgan Stanley Capital I Trust 2015-UBS8,10-K,2023-03-27,edgar/data/1657889/0001888524-23-003965.txt,2023,QTR1
0001658521,"MOUNTAIN TOP PROPERTIES, INC.",10-K,2023-02-28,edgar/data/1658521/0001017386-23-000082.txt,2023,QTR1
0001659329,WELLS FARGO COMMERCIAL MORTGAGE TRUST 2015-P2,10-K,2023-03-16,edgar/data/1659329/0001888524-23-003365.txt,2023,QTR1
0001659981,JPMCC Commercial Mortgage Securities Trust 2015-JP1,10-K,2023-03-23,edgar/data/1659981/0001888524-23-003667.txt,2023,QTR1
0001661053,enVVeno Medical Corp,10-K,2023-03-02,edgar/data/1661053/0001493152-23-006587.txt,2023,QTR1
0001661136,CSAIL 2016-C5 Commercial Mortgage Trust,10-K,2023-03-16,edgar/data/1661136/0001888524-23-003363.txt,2023,QTR1
0001661589,CFCRE 2016-C3 Mortgage Trust,10-K,2023-03-17,edgar/data/1661589/0001888524-23-003521.txt,2023,QTR1
0001662382,BRAIN SCIENTIFIC INC.,10-K,2023-03-31,edgar/data/1662382/0001213900-23-025650.txt,2023,QTR1
0001662784,Wells Fargo Commercial Mortgage Trust 2016-NXS5,10-K,2023-03-20,edgar/data/1662784/0001888524-23-003589.txt,2023,QTR1
0001663239,COMM 2016-CCRE28 Mortgage Trust,10-K,2023-03-14,edgar/data/1663239/0001888524-23-003168.txt,2023,QTR1
0001663240,Wells Fargo Commercial Mortgage Trust 2016-C32,10-K,2023-03-09,edgar/data/1663240/0001888524-23-002939.txt,2023,QTR1
0001663244,COMM 2016-DC2 Mortgage Trust,10-K,2023-03-17,edgar/data/1663244/0001020242-23-000048.txt,2023,QTR1
0001663645,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-GC36,10-K,2023-03-30,edgar/data/1663645/0001888524-23-004613.txt,2023,QTR1
0001664682,Morgan Stanley Capital I Trust 2016-UBS9,10-K,2023-03-27,edgar/data/1664682/0001888524-23-003972.txt,2023,QTR1
0001664740,MBC FUNDING II CORP.,10-K,2023-03-10,edgar/data/1664740/0001493152-23-007254.txt,2023,QTR1
0001665081,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C28,10-K,2023-03-10,edgar/data/1665081/0001888524-23-002979.txt,2023,QTR1
0001666156,JPMBB Commercial Mortgage Securities Trust 2016-C1,10-K,2023-03-13,edgar/data/1666156/0001888524-23-003059.txt,2023,QTR1
0001666244,"Cantor Fitzgerald Income Trust, Inc.",10-K,2023-03-30,edgar/data/1666244/0000950170-23-010998.txt,2023,QTR1
0001668738,DBJPM 2016-C1 Mortgage Trust,10-K,2023-03-13,edgar/data/1668738/0001888524-23-003074.txt,2023,QTR1
0001668931,Wells Fargo Commercial Mortgage Trust 2016-C33,10-K,2023-03-20,edgar/data/1668931/0001888524-23-003575.txt,2023,QTR1
0001669374,"Duke Energy Florida Project Finance, LLC",10-K,2023-03-29,edgar/data/1669374/0001669374-23-000008.txt,2023,QTR1
0001669393,Citigroup Commercial Mortgage Trust 2016-P3,10-K,2023-03-31,edgar/data/1669393/0000950170-23-011297.txt,2023,QTR1
0001669990,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C29,10-K,2023-03-28,edgar/data/1669990/0001888524-23-004002.txt,2023,QTR1
0001670601,Citigroup Commercial Mortgage Trust 2016-GC37,10-K,2023-03-31,edgar/data/1670601/0000950170-23-011247.txt,2023,QTR1
0001671048,CFCRE 2016-C4 Mortgage Trust,10-K,2023-03-23,edgar/data/1671048/0001853620-23-000090.txt,2023,QTR1
0001671520,JPMDB Commercial Mortgage Securities Trust 2016-C2,10-K,2023-03-16,edgar/data/1671520/0001888524-23-003387.txt,2023,QTR1
0001671740,GS Mortgage Securities Trust 2016-GS2,10-K,2023-03-14,edgar/data/1671740/0001888524-23-003222.txt,2023,QTR1
0001672587,Wells Fargo Commercial Mortgage Trust 2016-C34,10-K,2023-03-09,edgar/data/1672587/0001888524-23-002933.txt,2023,QTR1
0001672609,CSAIL 2016-C6 Commercial Mortgage Trust,10-K,2023-03-16,edgar/data/1672609/0001888524-23-003397.txt,2023,QTR1
0001673255,Citigroup Commercial Mortgage Trust 2016-C1,10-K,2023-03-31,edgar/data/1673255/0000950170-23-011230.txt,2023,QTR1
0001673504,Atlantis Glory Inc.,10-K,2023-03-17,edgar/data/1673504/0001493152-23-008004.txt,2023,QTR1
0001673542,Bank of America Merrill Lynch Commercial Mortgage Trust 2016-UBS10,10-K,2023-03-17,edgar/data/1673542/0001888524-23-003467.txt,2023,QTR1
0001675634,"ShiftPixy, Inc.",10-K/A,2023-02-03,edgar/data/1675634/0001104659-23-010436.txt,2023,QTR1
0001675928,SG Commercial Mortgage Securities Trust 2016-C5,10-K,2023-03-14,edgar/data/1675928/0001888524-23-003130.txt,2023,QTR1
0001676580,VISION ENERGY Corp,10-K,2023-03-31,edgar/data/1676580/0001493152-23-010036.txt,2023,QTR1
0001676734,Wells Fargo Commercial Mortgage Trust 2016-C35,10-K,2023-03-09,edgar/data/1676734/0001888524-23-002935.txt,2023,QTR1
0001677390,DBJPM 2016-C3 Mortgage Trust,10-K,2023-03-13,edgar/data/1677390/0001888524-23-003113.txt,2023,QTR1
0001677913,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P4,10-K,2023-03-31,edgar/data/1677913/0000950170-23-011327.txt,2023,QTR1
0001678038,JPMCC Commercial Mortgage Securities Trust 2016-JP2,10-K,2023-03-09,edgar/data/1678038/0001888524-23-002943.txt,2023,QTR1
0001678740,Morgan Stanley Capital I Trust 2016-UBS11,10-K,2023-03-27,edgar/data/1678740/0001888524-23-003978.txt,2023,QTR1
0001679327,CD 2016-CD1 Mortgage Trust,10-K,2023-03-14,edgar/data/1679327/0001888524-23-003164.txt,2023,QTR1
0001679420,Wells Fargo Commercial Mortgage Trust 2016-BNK1,10-K,2023-03-09,edgar/data/1679420/0001888524-23-002941.txt,2023,QTR1
0001681031,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C2,10-K,2023-03-31,edgar/data/1681031/0000950170-23-011233.txt,2023,QTR1
0001681906,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C30,10-K,2023-03-28,edgar/data/1681906/0001888524-23-004034.txt,2023,QTR1
0001682149,"WISA TECHNOLOGIES, INC.",10-K,2023-03-17,edgar/data/1682149/0001410578-23-000276.txt,2023,QTR1
0001682405,GS Mortgage Securities Trust 2016-GS3,10-K,2023-03-15,edgar/data/1682405/0001888524-23-003254.txt,2023,QTR1
0001682860,Wells Fargo Commercial Mortgage Trust 2016-LC24,10-K,2023-03-14,edgar/data/1682860/0001888524-23-003217.txt,2023,QTR1
0001683300,JPMCC Commercial Mortgage Securities Trust 2016-JP3,10-K,2023-03-15,edgar/data/1683300/0001888524-23-003360.txt,2023,QTR1
0001683489,Wells Fargo Commercial Mortgage Trust 2016-NXS6,10-K,2023-03-14,edgar/data/1683489/0001888524-23-003197.txt,2023,QTR1
0001684093,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P5,10-K,2023-03-31,edgar/data/1684093/0000950170-23-011251.txt,2023,QTR1
0001685054,CD 2016-CD2 Mortgage Trust,10-K,2023-03-28,edgar/data/1685054/0001888524-23-004016.txt,2023,QTR1
0001685212,COMM 2016-COR1 Mortgage Trust,10-K,2023-03-15,edgar/data/1685212/0001888524-23-003321.txt,2023,QTR1
0001685766,MOVEIX INC.,10-K,2023-03-29,edgar/data/1685766/0001829126-23-002370.txt,2023,QTR1
0001685854,CFCRE 2016-C6 Mortgage Trust,10-K,2023-03-17,edgar/data/1685854/0001888524-23-003469.txt,2023,QTR1
0001686150,Wells Fargo Commercial Mortgage Trust 2016-C36,10-K,2023-03-13,edgar/data/1686150/0001888524-23-003102.txt,2023,QTR1
0001687031,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C31,10-K,2023-03-10,edgar/data/1687031/0001888524-23-002971.txt,2023,QTR1
0001687065,"China WuYi Mountain, Ltd.",10-K,2023-02-07,edgar/data/1687065/0001477932-23-000786.txt,2023,QTR1
0001687202,JPMDB Commercial Mortgage Securities Trust 2016-C4,10-K,2023-03-15,edgar/data/1687202/0001888524-23-003301.txt,2023,QTR1
0001687374,Morgan Stanley Capital I Trust 2016-BNK2,10-K,2023-03-27,edgar/data/1687374/0001888524-23-003982.txt,2023,QTR1
0000016875,CANADIAN PACIFIC RAILWAY LTD/CN,10-K/A,2023-03-23,edgar/data/16875/0001193125-23-078048.txt,2023,QTR1
0001687605,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C3,10-K,2023-03-31,edgar/data/1687605/0000950170-23-011329.txt,2023,QTR1
0001687919,FORGE INNOVATION DEVELOPMENT CORP.,10-K,2023-03-31,edgar/data/1687919/0001493152-23-010220.txt,2023,QTR1
0001687926,"ZEUUS, INC.",10-K,2023-01-13,edgar/data/1687926/0001213900-23-002654.txt,2023,QTR1
0001687932,"J.Jill, Inc.",10-K,2023-03-30,edgar/data/1687932/0000950170-23-010910.txt,2023,QTR1
0001687955,GS Mortgage Securities Trust 2016-GS4,10-K,2023-03-20,edgar/data/1687955/0001888524-23-003585.txt,2023,QTR1
0001688149,CSAIL 2016-C7 Commercial Mortgage Trust,10-K,2023-03-17,edgar/data/1688149/0001888524-23-003518.txt,2023,QTR1
0001688451,Wells Fargo Commercial Mortgage Trust 2016-LC25,10-K,2023-03-13,edgar/data/1688451/0001888524-23-003092.txt,2023,QTR1
0001688852,Safehold Inc.,10-K/A,2023-03-30,edgar/data/1688852/0001104659-23-039172.txt,2023,QTR1
0001688957,Wells Fargo Commercial Mortgage Trust 2016-C37,10-K,2023-03-16,edgar/data/1688957/0001888524-23-003422.txt,2023,QTR1
0001689111,JPMCC Commercial Mortgage Securities Trust 2016-JP4,10-K,2023-03-15,edgar/data/1689111/0001888524-23-003313.txt,2023,QTR1
0001689417,Morgan Stanley Capital I Trust 2016-UBS12,10-K,2023-03-28,edgar/data/1689417/0001888524-23-003989.txt,2023,QTR1
0001690110,CFCRE 2016-C7 Mortgage Trust,10-K,2023-03-16,edgar/data/1690110/0001888524-23-003403.txt,2023,QTR1
0001690255,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P6,10-K,2023-03-31,edgar/data/1690255/0000950170-23-011234.txt,2023,QTR1
0001690577,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C32,10-K,2023-03-09,edgar/data/1690577/0001888524-23-002927.txt,2023,QTR1
0001691198,CSMC 2016-NXSR Commercial Mortgage Trust,10-K,2023-03-16,edgar/data/1691198/0001888524-23-003385.txt,2023,QTR1
0001692427,"NCS Multistage Holdings, Inc.",10-K,2023-03-07,edgar/data/1692427/0001692427-23-000008.txt,2023,QTR1
0001693317,"Cheniere Corpus Christi Holdings, LLC",10-K,2023-02-23,edgar/data/1693317/0001693317-23-000002.txt,2023,QTR1
0001693368,CD 2017-CD3 Mortgage Trust,10-K,2023-03-30,edgar/data/1693368/0001888524-23-004615.txt,2023,QTR1
0001693737,GS Mortgage Securities Trust 2017-GS5,10-K,2023-03-14,edgar/data/1693737/0001888524-23-003211.txt,2023,QTR1
0001694649,Bank of America Merrill Lynch Commercial Mortgage Trust 2017-BNK3,10-K,2023-03-15,edgar/data/1694649/0001888524-23-003286.txt,2023,QTR1
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,10-K,2023-03-09,edgar/data/1695154/0001888524-23-002937.txt,2023,QTR1
0001695924,Wells Fargo Commercial Mortgage Trust 2017-RC1,10-K,2023-03-13,edgar/data/1695924/0001888524-23-003086.txt,2023,QTR1
0001696707,BBCMS Mortgage Trust 2017-C1,10-K,2023-03-13,edgar/data/1696707/0001888524-23-003116.txt,2023,QTR1
0001697834,"Stem Holdings, Inc.",10-K/A,2023-01-23,edgar/data/1697834/0001493152-23-002113.txt,2023,QTR1
0001697834,"Stem Holdings, Inc.",10-K,2023-01-13,edgar/data/1697834/0001493152-23-001481.txt,2023,QTR1
0001698022,"Farmers & Merchants Bancshares, Inc.",10-K/A,2023-03-13,edgar/data/1698022/0001437749-23-006346.txt,2023,QTR1
0001698685,BANK 2017-BNK4,10-K,2023-03-10,edgar/data/1698685/0001888524-23-002963.txt,2023,QTR1
0001699099,JPMDB Commercial Mortgage Securities Trust 2017-C5,10-K,2023-03-15,edgar/data/1699099/0001888524-23-003276.txt,2023,QTR1
0001699462,Wells Fargo Commercial Mortgage Trust 2017-RB1,10-K,2023-03-14,edgar/data/1699462/0001888524-23-003144.txt,2023,QTR1
0001700668,CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-P7,10-K,2023-03-31,edgar/data/1700668/0000950170-23-011099.txt,2023,QTR1
0001700849,Vado Corp.,10-K,2023-02-22,edgar/data/1700849/0001185185-23-000157.txt,2023,QTR1
0001701638,JPMCC Commercial Mortgage Securities Trust 2017-JP6,10-K,2023-03-16,edgar/data/1701638/0001888524-23-003433.txt,2023,QTR1
0001702745,CD 2017-CD4 Mortgage Trust,10-K,2023-03-20,edgar/data/1702745/0001888524-23-003571.txt,2023,QTR1
0001702746,Morgan Stanley Bank of America Merrill Lynch Trust 2017-C33,10-K,2023-03-28,edgar/data/1702746/0001888524-23-003983.txt,2023,QTR1
0001703073,VIVIC CORP.,10-K,2023-03-30,edgar/data/1703073/0001549727-23-000010.txt,2023,QTR1
0001703075,CFCRE 2017-C8 Mortgage Trust,10-K,2023-03-14,edgar/data/1703075/0001888524-23-003140.txt,2023,QTR1
0001703157,"Securetech Innovations, Inc.",10-K/A,2023-01-10,edgar/data/1703157/0001017386-23-000016.txt,2023,QTR1
0001703157,"Securetech Innovations, Inc.",10-K/A,2023-02-02,edgar/data/1703157/0001017386-23-000040.txt,2023,QTR1
0001704459,GS Mortgage Securities Trust 2017-GS6,10-K,2023-03-21,edgar/data/1704459/0001888524-23-003632.txt,2023,QTR1
0001704715,"Alpha Metallurgical Resources, Inc.",10-K,2023-02-23,edgar/data/1704715/0001704715-23-000010.txt,2023,QTR1
0001705163,Morgan Stanley Capital I Trust 2017-H1,10-K,2023-03-29,edgar/data/1705163/0001888524-23-004038.txt,2023,QTR1
0001706060,UBS Commercial Mortgage Trust 2017-C1,10-K,2023-03-09,edgar/data/1706060/0001888524-23-002923.txt,2023,QTR1
0001706303,BANK 2017-BNK5,10-K,2023-03-28,edgar/data/1706303/0001888524-23-004006.txt,2023,QTR1
0001706403,DBJPM 2017-C6 Mortgage Trust,10-K,2023-03-15,edgar/data/1706403/0001888524-23-003347.txt,2023,QTR1
0001707817,Wells Fargo Commercial Mortgage Trust 2017-C38,10-K,2023-03-16,edgar/data/1707817/0001888524-23-003443.txt,2023,QTR1
0001708131,CSAIL 2017-C8 Commercial Mortgage Trust,10-K,2023-03-14,edgar/data/1708131/0001888524-23-003203.txt,2023,QTR1
0001708646,Goldman Sachs Physical Gold ETF,10-K,2023-03-02,edgar/data/1708646/0001193125-23-058333.txt,2023,QTR1
0001709967,JPMCC Commercial Mortgage Securities Trust 2017-JP7,10-K,2023-03-10,edgar/data/1709967/0001888524-23-002975.txt,2023,QTR1
0001710261,BANK 2017-BNK6,10-K,2023-03-14,edgar/data/1710261/0001888524-23-003174.txt,2023,QTR1
0001710360,CD 2017-CD5 MORTGAGE TRUST,10-K,2023-03-31,edgar/data/1710360/0000950170-23-011175.txt,2023,QTR1
0001710765,GS Mortgage Securities Trust 2017-GS7,10-K,2023-03-20,edgar/data/1710765/0001888524-23-003587.txt,2023,QTR1
0001710798,Wells Fargo Commercial Mortgage Trust 2017-C39,10-K,2023-03-14,edgar/data/1710798/0001888524-23-003215.txt,2023,QTR1
0001711142,UBS Commercial Mortgage Trust 2017-C2,10-K,2023-03-15,edgar/data/1711142/0001888524-23-003234.txt,2023,QTR1
0001713226,UBS Commercial Mortgage Trust 2017-C3,10-K,2023-03-10,edgar/data/1713226/0001888524-23-002969.txt,2023,QTR1
0001713393,CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-B1,10-K,2023-03-31,edgar/data/1713393/0000950170-23-011173.txt,2023,QTR1
0001714154,COMM 2017-COR2 Mortgage Trust,10-K,2023-03-13,edgar/data/1714154/0001888524-23-003118.txt,2023,QTR1
0001714679,BANK 2017-BNK7,10-K,2023-03-13,edgar/data/1714679/0001888524-23-003104.txt,2023,QTR1
0001715824,CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-P8,10-K,2023-03-31,edgar/data/1715824/0000950170-23-011180.txt,2023,QTR1
0001715846,Morgan Stanley Bank of America Merrill Lynch Trust 2017-C34,10-K,2023-03-10,edgar/data/1715846/0001888524-23-002965.txt,2023,QTR1
0001716186,JPMDB Commercial Mortgage Securities Trust 2017-C7,10-K,2023-03-10,edgar/data/1716186/0001888524-23-002983.txt,2023,QTR1
0001716187,Wells Fargo Commercial Mortgage Trust 2017-C40,10-K,2023-03-10,edgar/data/1716187/0001888524-23-002959.txt,2023,QTR1
0001716263,UBS Commercial Mortgage Trust 2017-C4,10-K,2023-03-10,edgar/data/1716263/0001888524-23-003008.txt,2023,QTR1
0001716558,"American Homes 4 Rent, L.P.",10-K,2023-02-24,edgar/data/1716558/0001562401-23-000032.txt,2023,QTR1
0001716602,CSAIL 2017-CX9 Commercial Mortgage Trust,10-K,2023-03-16,edgar/data/1716602/0001888524-23-003395.txt,2023,QTR1
0001716621,"Ra Medical Systems, Inc.",10-K,2023-03-28,edgar/data/1716621/0001564590-23-004567.txt,2023,QTR1
0001718304,CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-C4,10-K,2023-03-31,edgar/data/1718304/0000950170-23-011174.txt,2023,QTR1
0001718322,BANK 2017-BNK8,10-K,2023-03-28,edgar/data/1718322/0001888524-23-003990.txt,2023,QTR1
0001718483,GS Mortgage Securities Trust 2017-GS8,10-K,2023-03-20,edgar/data/1718483/0001888524-23-003546.txt,2023,QTR1
0001719195,UBS Commercial Mortgage Trust 2017-C5,10-K,2023-03-13,edgar/data/1719195/0001888524-23-003101.txt,2023,QTR1
0001719199,Wells Fargo Commercial Mortgage Trust 2017-C41,10-K,2023-03-10,edgar/data/1719199/0001888524-23-002977.txt,2023,QTR1
0001719959,CD 2017-CD6 Mortgage Trust,10-K,2023-03-10,edgar/data/1719959/0001888524-23-002997.txt,2023,QTR1
0001720116,"Red Violet, Inc.",10-K,2023-03-08,edgar/data/1720116/0000950170-23-006736.txt,2023,QTR1
0001720474,CSAIL 2017-CX10 Commercial Mortgage Trust,10-K,2023-03-15,edgar/data/1720474/0001888524-23-003329.txt,2023,QTR1
0001720748,CCUBS Commercial Mortgage Trust 2017-C1,10-K,2023-03-15,edgar/data/1720748/0001888524-23-003350.txt,2023,QTR1
0001721373,BANK 2017-BNK9,10-K,2023-03-10,edgar/data/1721373/0001888524-23-002961.txt,2023,QTR1
0001721905,UBS Commercial Mortgage Trust 2017-C6,10-K,2023-03-15,edgar/data/1721905/0001888524-23-003270.txt,2023,QTR1
